"To look up a company, you can either go through the entire list (which is alphabetically sorted) or use the lookup function that I have built in.",,,,,
"ADGS Advisory, Inc. (OTCPK:ADGS)",OTCPK:ADGS,Business & Consumer Services,Hong Kong,Emerging Markets,China
Adhunik Industries Limited (BSE:538365),BSE:538365,Steel,India,Emerging Markets,India
Adhunik Metaliks Limited (BSE:532727),BSE:532727,Steel,India,Emerging Markets,India
Adi Finechem Limited (BSE:530117),BSE:530117,Chemical (Basic),India,Emerging Markets,India
Adimmune Corporation (TSEC:4142),TSEC:4142,Drugs (Biotechnology),Taiwan,Emerging Markets,Small Asia
Adinath Bio-labs Ltd. (BSE:590088),BSE:590088,Retail (Distributors),India,Emerging Markets,India
Adinath Exim Resources Ltd (BSE:532056),BSE:532056,Financial Svcs. (Non-bank & Insurance),India,Emerging Markets,India
Adinath Textiles Ltd (BSE:514113),BSE:514113,Apparel,India,Emerging Markets,India
Aditya Birla Chemicals (India) Limited (BSE:500057),BSE:500057,Chemical (Basic),India,Emerging Markets,India
Aditya Birla Money Limited (BSE:532974),BSE:532974,Brokerage & Investment Banking,India,Emerging Markets,India
Aditya Birla Nuvo Limited (BSE:500303),BSE:500303,Diversified,India,Emerging Markets,India
Aditya Ispat Ltd. (BSE:513513),BSE:513513,Steel,India,Emerging Markets,India
Aditya Spinners Limited (BSE:521141),BSE:521141,Apparel,India,Emerging Markets,India
Adlabs Entertainment Limited (BSE:539056),BSE:539056,Recreation,India,Emerging Markets,India
"ADLINK Technology, Inc. (TSEC:6166)",TSEC:6166,Computers/Peripherals,Taiwan,Emerging Markets,Small Asia
Administradora de Fondos de Pensiones Habitat S.A. (SNSE:HABITAT),SNSE:HABITAT,Investments & Asset Management,Chile,Emerging Markets,Latin America & Caribbean
Administradora de Fondos de Pensiones Provida S.A. (SNSE:PROVIDA),SNSE:PROVIDA,Investments & Asset Management,Chile,Emerging Markets,Latin America & Caribbean
ADO Optronics Corporation (GTSM:3516),GTSM:3516,Electronics (General),Taiwan,Emerging Markets,Small Asia
Ador Fontech Ltd. (BSE:530431),BSE:530431,Machinery,India,Emerging Markets,India
Ador Multiproducts Ltd (BSE:523120),BSE:523120,Household Products,India,Emerging Markets,India
Ador Welding Ltd. (BSE:517041),BSE:517041,Machinery,India,Emerging Markets,India
ADOS Pakistan Limited (KASE:ADOS),KASE:ADOS,Oilfield Svcs/Equip.,Pakistan,Emerging Markets,Small Asia
Adriatic Croatia International Club D.D. (ZGSE:ACI-R-A),ZGSE:ACI-R-A,Recreation,Croatia,Emerging Markets,EU & Environs
Adris Group d.d. (ZGSE:ADRS-R-A),ZGSE:ADRS-R-A,Tobacco,Croatia,Emerging Markets,EU & Environs
Advance Information Marketing Berhad (KLSE:AIM),KLSE:AIM,Business & Consumer Services,Malaysia,Emerging Markets,Small Asia
Advance Lifestyles Ltd. (BSE:521048),BSE:521048,Apparel,India,Emerging Markets,India
Advance Materials Corporation (GTSM:3585),GTSM:3585,Electronics (General),Taiwan,Emerging Markets,Small Asia
Advance Metering Technology Limited (BSE:534612),BSE:534612,Green & Renewable Energy,India,Emerging Markets,India
Advance Petrochemicals Ltd. (BSE:506947),BSE:506947,Chemical (Basic),India,Emerging Markets,India
Advance Powerinfra Tech Ltd (BSE:531047),BSE:531047,Electrical Equipment,India,Emerging Markets,India
Advance Synergy Berhad (KLSE:ASB),KLSE:ASB,Diversified,Malaysia,Emerging Markets,Small Asia
"Advanced Analog Technology, Inc. (GTSM:3438)",GTSM:3438,Semiconductor,Taiwan,Emerging Markets,Small Asia
Advanced Card Systems Holdings Ltd. (SEHK:2086),SEHK:2086,Computers/Peripherals,Hong Kong,Emerging Markets,China
Advanced Ceramic X Corporation (GTSM:3152),GTSM:3152,Telecom. Equipment,Taiwan,Emerging Markets,Small Asia
Advanced Chemical Industries Limited (DSE:ACI),DSE:ACI,Diversified,Bangladesh,Emerging Markets,Small Asia
Advanced Connection Corporation Public Company Limited (SET:ACC),SET:ACC,Furn/Home Furnishings,Thailand,Emerging Markets,Small Asia
"Advanced Connection Technology, Inc. (GTSM:3492)",GTSM:3492,Electronics (General),Taiwan,Emerging Markets,Small Asia
Advanced Control & Systems Inc. (GTSM:5209),GTSM:5209,Computer Services,Taiwan,Emerging Markets,Small Asia
Advanced Digital Chips Inc. (KOSDAQ:A054630),KOSDAQ:A054630,Semiconductor,South Korea,Emerging Markets,Small Asia
Advanced e-Technologies S.A. (BVMT:AETEC),BVMT:AETEC,Computer Services,Tunisia,Emerging Markets,Africa and Middle East
Advanced Health Limited (JSE:AVL),JSE:AVL,Hospitals/Healthcare Facilities,South Africa,Emerging Markets,Africa and Middle East
Advanced Holdings Ltd. (SGX:BLZ),SGX:BLZ,Oilfield Svcs/Equip.,Singapore,Emerging Markets,Small Asia
Advanced Info Service Public Company Limited (SET:ADVANC),SET:ADVANC,Telecom (Wireless),Thailand,Emerging Markets,Small Asia
Advanced Information Technology Public Company Limited (SET:AIT),SET:AIT,Computer Services,Thailand,Emerging Markets,Small Asia
Advanced Integrated Manufacturing Corp. Ltd. (SGX:AXH),SGX:AXH,Electronics (General),Singapore,Emerging Markets,Small Asia
"Advanced International Multitech Co., Ltd. (GTSM:8938)",GTSM:8938,Recreation,Taiwan,Emerging Markets,Small Asia
"Advanced Lithium Electrochemistry (Cayman) Co., Ltd. (GTSM:5227)",GTSM:5227,Electrical Equipment,Taiwan,Emerging Markets,Small Asia
Advanced Microelectronic Products Inc. (GTSM:6287),GTSM:6287,Semiconductor,Taiwan,Emerging Markets,Small Asia
Advanced Micronic Devices Ltd. (BSE:517552),BSE:517552,Computer Services,India,Emerging Markets,India
"Advanced Nano Products Co., Ltd. (KOSDAQ:A121600)",KOSDAQ:A121600,Chemical (Specialty),South Korea,Emerging Markets,Small Asia
Advanced Optoelectronic Technology Inc. (TSEC:3437),TSEC:3437,Semiconductor,Taiwan,Emerging Markets,Small Asia
Advanced Packaging Technology M Bhd (KLSE:ADVPKG),KLSE:ADVPKG,Packaging & Container,Malaysia,Emerging Markets,Small Asia
Advanced Petrochemical Company (SASE:2330),SASE:2330,Chemical (Basic),Saudi Arabia,Emerging Markets,Africa and Middle East
Advanced Power Electronics Corp. (TSEC:8261),TSEC:8261,Semiconductor,Taiwan,Emerging Markets,Small Asia
Advanced Process Systems Corporation (KOSDAQ:A054620),KOSDAQ:A054620,Semiconductor Equip,South Korea,Emerging Markets,Small Asia
Advanced Semiconductor Engineering Inc. (TSEC:2311),TSEC:2311,Semiconductor,Taiwan,Emerging Markets,Small Asia
Advanced Semiconductor Manufacturing Corporation Limited (SEHK:3355),SEHK:3355,Semiconductor,China,Emerging Markets,China
Advanced Systems Automation Limited (Catalist:5TY),Catalist:5TY,Semiconductor Equip,Singapore,Emerging Markets,Small Asia
"Advanced Technology & Materials Co., Ltd. (SZSE:000969)",SZSE:000969,Metals & Mining,China,Emerging Markets,China
Advanced Vision Technology Ltd. (XTRA:VSJ),XTRA:VSJ,Electronics (General),Israel,Emerging Markets,Africa and Middle East
Advanced Wireless Semiconductor Company (GTSM:8086),GTSM:8086,Semiconductor Equip,Taiwan,Emerging Markets,Small Asia
Advanced-Connectek Inc. (GTSM:5491),GTSM:5491,Electronics (General),Taiwan,Emerging Markets,Small Asia
Advancetek Enterprise Company Ltd. (TSEC:1442),TSEC:1442,Real Estate (Development),Taiwan,Emerging Markets,Small Asia
Advani Hotels & Resorts (India) Limited (BSE:523269),BSE:523269,Hotel/Gaming,India,Emerging Markets,India
Advanta Limited (BSE:532840),BSE:532840,Farming/Agriculture,India,Emerging Markets,India
Advantech Co. Ltd. (TSEC:2395),TSEC:2395,Computers/Peripherals,Taiwan,Emerging Markets,Small Asia
Advent Computer Services Ltd. (BSE:531429),BSE:531429,Software (System & Application),India,Emerging Markets,India
Adventa Bhd (KLSE:ADVENTA),KLSE:ADVENTA,Healthcare Products,Malaysia,Emerging Markets,Small Asia
Adventus Holdings Limited (Catalist:5EF),Catalist:5EF,Computer Services,Singapore,Emerging Markets,Small Asia
Advik Laboratories Ltd. (BSE:531686),BSE:531686,Drugs (Pharmaceutical),India,Emerging Markets,India
ADvTECH Ltd. (JSE:ADH),JSE:ADH,Education,South Africa,Emerging Markets,Africa and Middle East
AE Multi Holdings Berhad (KLSE:AEM),KLSE:AEM,Electronics (General),Malaysia,Emerging Markets,Small Asia
Aec Education Plc (AIM:AEC),AIM:AEC,Education,Singapore,Emerging Markets,Small Asia
AEC Securities Public Company Limited (SET:AEC),SET:AEC,Brokerage & Investment Banking,Thailand,Emerging Markets,Small Asia
AECI Ltd. (JSE:AFE),JSE:AFE,Chemical (Specialty),South Africa,Emerging Markets,Africa and Middle East
Aegis Logistics Limited (BSE:500003),BSE:500003,Oil/Gas Distribution,India,Emerging Markets,India
"Aekyung Petrochemical Co., Ltd (KOSE:A161000)",KOSE:A161000,Chemical (Basic),South Korea,Emerging Markets,Small Asia
AEL Zambia Plc (LUSE:AELZ),LUSE:AELZ,Chemical (Basic),Zambia,Emerging Markets,Africa and Middle East
AEM Holdings Ltd. (SGX:AWX),SGX:AWX,Semiconductor Equip,Singapore,Emerging Markets,Small Asia
Aemulus Holdings Berhad (KLSE:AEMULUS),KLSE:AEMULUS,Semiconductor Equip,Malaysia,Emerging Markets,Small Asia
"Aeolus Tyre Co.,Ltd. (SHSE:600469)",SHSE:600469,Rubber& Tires,China,Emerging Markets,China
Aeon Co. (M) Bhd (KLSE:AEON),KLSE:AEON,Retail (General),Malaysia,Emerging Markets,Small Asia
AEON Credit Service (Asia) Company Limited (SEHK:900),SEHK:900,Financial Svcs. (Non-bank & Insurance),Hong Kong,Emerging Markets,China
Aeon Credit Service M Bhd (KLSE:AEONCR),KLSE:AEONCR,Financial Svcs. (Non-bank & Insurance),Malaysia,Emerging Markets,Small Asia
"Aeon Motor Co., Ltd. (GTSM:1599)",GTSM:1599,Auto & Truck,Taiwan,Emerging Markets,Small Asia
Aeon Stores (Hong Kong) Co. Limited (SEHK:984),SEHK:984,Retail (General),Hong Kong,Emerging Markets,China
AEON Thana Sinsap Thailand Public Company Limited (SET:AEONTS),SET:AEONTS,Financial Svcs. (Non-bank & Insurance),Thailand,Emerging Markets,Small Asia
Aero Win Technology Corporation (TSEC:8222),TSEC:8222,Aerospace/Defense,Taiwan,Emerging Markets,Small Asia
"Aerospace Communications Holdings Co.,Ltd. (SHSE:600677)",SHSE:600677,Retail (Distributors),China,Emerging Markets,China
Aerospace Industrial Development Corporation (TSEC:2634),TSEC:2634,Aerospace/Defense,Taiwan,Emerging Markets,Small Asia
"Aerospace Technology Of Korea, Inc. (KOSDAQ:A067390)",KOSDAQ:A067390,Aerospace/Defense,South Korea,Emerging Markets,Small Asia
Aerosun Corporation (SHSE:600501),SHSE:600501,Construction Supplies,China,Emerging Markets,China
AES Elpa S.A. (BOVESPA:AELP3),BOVESPA:AELP3,Power,Brazil,Emerging Markets,Latin America & Caribbean
AES Gener S.A. (SNSE:AESGENER),SNSE:AESGENER,Power,Chile,Emerging Markets,Latin America & Caribbean
AES Tietê S.A. (BOVESPA:GETI3),BOVESPA:GETI3,Green & Renewable Energy,Brazil,Emerging Markets,Latin America & Caribbean
Aewin Technologies Co. Ltd. (GTSM:3564),GTSM:3564,Software (System & Application),Taiwan,Emerging Markets,Small Asia
Afaq For Energy Co. P.L.C (ASE:MANE),ASE:MANE,Retail (Distributors),Jordan,Emerging Markets,Africa and Middle East
Afaq Holding for Investment and Real Estate Development P.L.C. (ASE:MANR),ASE:MANR,Construction Supplies,Jordan,Emerging Markets,Africa and Middle East
AFC Agro Biotech Limited (DSE:AFCAGRO),DSE:AFCAGRO,Chemical (Specialty),Bangladesh,Emerging Markets,Small Asia
AFCON Holdings Ltd. (TASE:AFHL),TASE:AFHL,Engineering/Construction,Israel,Emerging Markets,Africa and Middle East
Affin Holdings Bhd (KLSE:AFFIN),KLSE:AFFIN,Bank (Money Center),Malaysia,Emerging Markets,Small Asia
AFMA SA (CBSE:AFM),CBSE:AFM,Insurance (General),Morocco,Emerging Markets,Africa and Middle East
AFP Cuprum S.A. (SNSE:CUPRUM),SNSE:CUPRUM,Investments & Asset Management,Chile,Emerging Markets,Latin America & Caribbean
"AfreecaTV Co., Ltd. (KOSDAQ:A067160)",KOSDAQ:A067160,Software (Internet),South Korea,Emerging Markets,Small Asia
Afric Industries SA (CBSE:AFI),CBSE:AFI,Building Materials,Morocco,Emerging Markets,Africa and Middle East
Africa Israel Industries Ltd. (TASE:AFID-L),TASE:AFID-L,Steel,Israel,Emerging Markets,Africa and Middle East
"Africa Israel Investments, Ltd. (TASE:AFIL)",TASE:AFIL,Real Estate (Operations & Services),Israel,Emerging Markets,Africa and Middle East
Africa Israel Properties Ltd (TASE:AFPR),TASE:AFPR,Real Estate (Operations & Services),Israel,Emerging Markets,Africa and Middle East
Africa Israel Residences Ltd. (TASE:AFRE),TASE:AFRE,Real Estate (General/Diversified),Israel,Emerging Markets,Africa and Middle East
Africa Prudential Registrars Plc (NGSE:AFRIPRUD),NGSE:AFRIPRUD,Information Services,Nigeria,Emerging Markets,Africa and Middle East
African Alliance Insurance Plc (NGSE:AFRINSURE),NGSE:AFRINSURE,Insurance (Life),Nigeria,Emerging Markets,Africa and Middle East
African Dawn Capital Limited (JSE:ADW),JSE:ADW,Financial Svcs. (Non-bank & Insurance),South Africa,Emerging Markets,Africa and Middle East
African Equity Empowerment Investments Limited (JSE:AEE),JSE:AEE,Investments & Asset Management,South Africa,Emerging Markets,Africa and Middle East
African Media Entertainment Ltd. (JSE:AME),JSE:AME,Broadcasting,South Africa,Emerging Markets,Africa and Middle East
African Oxygen Ltd. (JSE:AFX),JSE:AFX,Power,South Africa,Emerging Markets,Africa and Middle East
African Potash Limited (AIM:AFPO),AIM:AFPO,Chemical (Specialty),Channel Islands,Emerging Markets,UK
African Rainbow Minerals Limited (JSE:ARI),JSE:ARI,Metals & Mining,South Africa,Emerging Markets,Africa and Middle East
Afrimat Limited (JSE:AFT),JSE:AFT,Construction Supplies,South Africa,Emerging Markets,Africa and Middle East
Afriquia Gaz SA (CBSE:GAZ),CBSE:GAZ,Oil/Gas Distribution,Morocco,Emerging Markets,Africa and Middle East
Afrocentric Investment Corp. (JSE:ACT),JSE:ACT,Diversified,South Africa,Emerging Markets,Africa and Middle East
Aftab Automobiles Ltd. (DSE:AFTABAUTO),DSE:AFTABAUTO,Auto & Truck,Bangladesh,Emerging Markets,Small Asia
"AG Finance, Inc. (PSE:AGF)",PSE:AGF,Financial Svcs. (Non-bank & Insurance),Philippines,Emerging Markets,Small Asia
"AG, druzba za investicije dd (LJSE:AGOG)",LJSE:AGOG,Farming/Agriculture,Slovenia,Emerging Markets,EU & Environs
Agabang & Company (KOSDAQ:A013990),KOSDAQ:A013990,Apparel,South Korea,Emerging Markets,Small Asia
Agalawatte Plantations PLC (COSE:AGAL-N-0000),COSE:AGAL-N-0000,Farming/Agriculture,Sri Lanka,Emerging Markets,Small Asia
Agarwal Industrial Corporation Ltd (BSE:531921),BSE:531921,Chemical (Basic),India,Emerging Markets,India
AGC Networks Limited (BSE:500463),BSE:500463,Computer Services,India,Emerging Markets,India
Agile Property Holdings Limited (SEHK:3383),SEHK:3383,Real Estate (Development),China,Emerging Markets,China
Agility Public Warehousing Company K.S.C.P. (KWSE:AGLTY),KWSE:AGLTY,Transportation,Kuwait,Emerging Markets,Africa and Middle East
Agio Paper & Industries Ltd (BSE:516020),BSE:516020,Paper/Forest Products,India,Emerging Markets,India
Agma Lahlou-Tazi S.A. (CBSE:AGM),CBSE:AGM,Insurance (General),Morocco,Emerging Markets,Africa and Middle East
Agni Systems Limited (DSE:AGNISYSL),DSE:AGNISYSL,Software (Internet),Bangladesh,Emerging Markets,Small Asia
"Agrani Insurance Co., Ltd. (DSE:AGRANINS)",DSE:AGRANINS,Insurance (Prop/Cas.),Bangladesh,Emerging Markets,Small Asia
Agri-Tech (India) Ltd (BSE:537292),BSE:537292,Farming/Agriculture,India,Emerging Markets,India
Agria Group Holding JSC (BUL:A72),BUL:A72,Diversified,Bulgaria,Emerging Markets,Eastern Europe & Russia
Agriauto Industries Limited (KASE:AGIL),KASE:AGIL,Auto Parts,Pakistan,Emerging Markets,Small Asia
Agribank Securities Joint-Stock Corporation (HOSE:AGR),HOSE:AGR,Brokerage & Investment Banking,Vietnam,Emerging Markets,Small Asia
Agrícola Cerro Prieto S.A. (BVL:ACPRIC1),BVL:ACPRIC1,Farming/Agriculture,Peru,Emerging Markets,Latin America & Caribbean
Agrícola Nacional S.A.C. é I. (SNSE:ANASAC),SNSE:ANASAC,Farming/Agriculture,Chile,Emerging Markets,Latin America & Caribbean
Agricultural Bank of China Limited (SEHK:1288),SEHK:1288,Bank (Money Center),China,Emerging Markets,China
Agricultural Marketing Company Limited (DSE:AMCL(PRAN)),DSE:AMCL(PRAN),Food Processing,Bangladesh,Emerging Markets,Small Asia
Agriculture Printing and Packaging Joint Stock Company (HASTC:INN),HASTC:INN,Publshing & Newspapers,Vietnam,Emerging Markets,Small Asia
AgriEuro Corp. (OTCBB:EURI),OTCBB:EURI,Farming/Agriculture,Romania,Emerging Markets,Eastern Europe & Russia
Agrimony Commodities Limited (BSE:537492),BSE:537492,Retail (Distributors),India,Emerging Markets,India
"AgriNurture, Inc. (PSE:ANI)",PSE:ANI,Food Wholesalers,Philippines,Emerging Markets,Small Asia
Agripure Holdings Public Co. Ltd. (SET:APURE),SET:APURE,Farming/Agriculture,Thailand,Emerging Markets,Small Asia
Agritech Limited (KASE:AGL),KASE:AGL,Chemical (Specialty),Pakistan,Emerging Markets,Small Asia
Agriterra Limited (AIM:AGTA),AIM:AGTA,Farming/Agriculture,Mozambique,Emerging Markets,Africa and Middle East
Agritrade Resources Limited (SEHK:1131),SEHK:1131,Coal & Related Energy,Hong Kong,Emerging Markets,China
Agro Dutch Industries Limited (BSE:519281),BSE:519281,Food Processing,India,Emerging Markets,India
Agro Tech Foods Limited (BSE:500215),BSE:500215,Food Processing,India,Emerging Markets,India
Agrobacka a.d. (BELEX:AGBC),BELEX:AGBC,Environmental & Waste Services,Serbia,Emerging Markets,Eastern Europe & Russia
Agroindustrias San Jacinto S.A.A. (BVL:SNJACIC1),BVL:SNJACIC1,Food Processing,Peru,Emerging Markets,Latin America & Caribbean
Agromedimurje d.d. (ZGSE:AGMM-R-A),ZGSE:AGMM-R-A,Beverage (Alcoholic),Croatia,Emerging Markets,EU & Environs
Agrometal S.A.I. (BASE:AGRO),BASE:AGRO,Farming/Agriculture,Argentina,Emerging Markets,Latin America & Caribbean
Agrowill Group AB (NSEL:AVG1L),NSEL:AVG1L,Farming/Agriculture,Lithuania,Emerging Markets,Eastern Europe & Russia
AgStar PLC (COSE:AGST-N-0000),COSE:AGST-N-0000,Chemical (Specialty),Sri Lanka,Emerging Markets,Small Asia
AGTech Holdings Ltd. (SEHK:8279),SEHK:8279,Computer Services,Hong Kong,Emerging Markets,China
Agthia Group PJSC (ADX:AGTHIA),ADX:AGTHIA,Food Processing,United Arab Emirates,Emerging Markets,Africa and Middle East
Aguas Andinas S.A. (SNSE:AGUAS-A),SNSE:AGUAS-A,Utility (Water),Chile,Emerging Markets,Latin America & Caribbean
Aguia Resources Limited (ASX:AGR),ASX:AGR,Metals & Mining,Brazil,Emerging Markets,Latin America & Caribbean
AGV Products Corporation (TSEC:1217),TSEC:1217,Food Processing,Taiwan,Emerging Markets,Small Asia
AH-Vest Limited (JSE:AHL),JSE:AHL,Food Processing,South Africa,Emerging Markets,Africa and Middle East
AHB Holdings Berhad (KLSE:AHB),KLSE:AHB,Office Equipment & Services,Malaysia,Emerging Markets,Small Asia
Ahli Bank Q.S.C. (DSM:ABQK),DSM:ABQK,Bank (Money Center),Qatar,Emerging Markets,Africa and Middle East
Ahli Bank S.A.O.G. (MSM:ABOB),MSM:ABOB,Bank (Money Center),Oman,Emerging Markets,Africa and Middle East
Ahli United Bank B.S.C. (BAX:AUB),BAX:AUB,Bank (Money Center),Bahrain,Emerging Markets,Africa and Middle East
Ahli United Bank K.S.C. (KWSE:ALMUTAHED),KWSE:ALMUTAHED,Bank (Money Center),Kuwait,Emerging Markets,Africa and Middle East
Ahliea Insurance Group (PLSE:AIG),PLSE:AIG,Insurance (General),Palestinian Authority,Emerging Markets,Africa and Middle East
Ahluwalia Contracts (India) Limited (BSE:532811),BSE:532811,Engineering/Construction,India,Emerging Markets,India
Ahmad Zaki Resources Berhad (KLSE:AZRB),KLSE:AZRB,Engineering/Construction,Malaysia,Emerging Markets,Small Asia
Ahmedabad Steelcraft Ltd. (BSE:522273),BSE:522273,Steel,India,Emerging Markets,India
Ahn-Gook Pharmaceutical Co. Ltd. (KOSDAQ:A001540),KOSDAQ:A001540,Drugs (Pharmaceutical),South Korea,Emerging Markets,Small Asia
"AhnLab, Inc. (KOSDAQ:A053800)",KOSDAQ:A053800,Software (Internet),South Korea,Emerging Markets,Small Asia
AHOKU Electronic Company (TSEC:3002),TSEC:3002,Electrical Equipment,Taiwan,Emerging Markets,Small Asia
Ahsay Backup Software Development Company Limited (SEHK:8290),SEHK:8290,Software (Internet),Hong Kong,Emerging Markets,China
