Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group
DXStorm.com Inc. (TSXV:DXX),TSXV:DXX,Software (Internet),Canada,"Australia, NZ and Canada",Canada
Dyesol Limited (ASX:DYE),ASX:DYE,Semiconductor Equip,Australia,"Australia, NZ and Canada",Australia & NZ
dynaCERT Inc. (TSXV:DYA),TSXV:DYA,Construction Supplies,Canada,"Australia, NZ and Canada",Canada
Dynacor Gold Mines Inc. (TSX:DNG),TSX:DNG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Dynamic Oil & Gas Exploration Inc. (TSXV:DME.H),TSXV:DME.H,Telecom. Services,Canada,"Australia, NZ and Canada",Canada
Dynasty Gold Corp. (TSXV:DYG),TSXV:DYG,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Dynasty Metals & Mining Inc. (TSX:DMM),TSX:DMM,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Dynasty Resources Limited (ASX:DMA),ASX:DMA,Steel,Australia,"Australia, NZ and Canada",Australia & NZ
E-Debit Global Corporation (OTCPK:WSHE),OTCPK:WSHE,Business & Consumer Services,Canada,"Australia, NZ and Canada",Canada
E-Energy Ventures Inc. (DB:D8F),DB:D8F,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
E-L Financial Corp. Ltd. (TSX:ELF),TSX:ELF,Insurance (Life),Canada,"Australia, NZ and Canada",Canada
E.S.I. Environmental Sensors Inc. (TSXV:ESV),TSXV:ESV,Electronics (General),Canada,"Australia, NZ and Canada",Canada
E&A Limited (ASX:EAL),ASX:EAL,Engineering/Construction,Australia,"Australia, NZ and Canada",Australia & NZ
EA Education Group Inc. (DB:CBQ1),DB:CBQ1,Education,Canada,"Australia, NZ and Canada",Canada
Eagle Energy Trust (TSX:EGL.UN),TSX:EGL.UN,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Eagle Graphite Incorporated (TSXV:EGA),TSXV:EGA,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Eagle Plains Resources Ltd. (TSXV:EPL),TSXV:EPL,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Eagleford Energy Corp. (OTCPK:EGFD.F),OTCPK:EGFD.F,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Earth Alive Clean Technologies Inc. (DB:E11),DB:E11,Chemical (Specialty),Canada,"Australia, NZ and Canada",Canada
East Africa Metals Inc. (TSXV:EAM),TSXV:EAM,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
East Asia Minerals Corporation (TSXV:EAS),TSXV:EAS,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
East West Petroleum Corp (TSXV:EW),TSXV:EW,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Eastern Platinum Limited (TSX:ELR),TSX:ELR,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Eastfield Resources Ltd. (TSXV:ETF),TSXV:ETF,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Eastgate Biotech Corp. (OTCPK:ETBI),OTCPK:ETBI,Drugs (Pharmaceutical),Canada,"Australia, NZ and Canada",Canada
Eastmain Resources Inc. (TSX:ER),TSX:ER,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Easton Investments Limited (ASX:EAS),ASX:EAS,Investments & Asset Management,Australia,"Australia, NZ and Canada",Australia & NZ
Easton Pharmaceuticals Inc. (OTCPK:EAPH),OTCPK:EAPH,Drugs (Pharmaceutical),Canada,"Australia, NZ and Canada",Canada
Eastwood Bio-Medical Canada Inc. (TSXV:EBM),TSXV:EBM,Healthcare Support Services,Canada,"Australia, NZ and Canada",Canada
EasyMed Technologies Inc. (OTCPK:EMYS.F),OTCPK:EMYS.F,Heathcare Information and Technology,Canada,"Australia, NZ and Canada",Canada
EBOS Group Ltd. (NZSE:EBO),NZSE:EBO,Healthcare Support Services,Australia,"Australia, NZ and Canada",Australia & NZ
Echelon Financial Holdings Inc. (TSX:EFH),TSX:EFH,Insurance (Prop/Cas.),Canada,"Australia, NZ and Canada",Canada
Echo Resources Limited (ASX:EAR),ASX:EAR,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
eChoice Limited (ASX:ECO),ASX:ECO,Financial Svcs. (Non-bank & Insurance),Australia,"Australia, NZ and Canada",Australia & NZ
Eclipse Metals Limited (ASX:EPM),ASX:EPM,Coal & Related Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Eclipx Group Limited (ASX:ECX),ASX:ECX,Financial Svcs. (Non-bank & Insurance),Australia,"Australia, NZ and Canada",Australia & NZ
Eco (Atlantic) Oil & Gas Ltd. (TSXV:EOG),TSXV:EOG,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Eco Oro Minerals Corp (TSX:EOM),TSX:EOM,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Eco-Shift Power Corp. (OTCPK:ECOP),OTCPK:ECOP,Retail (Distributors),Canada,"Australia, NZ and Canada",Canada
Eco-Tek Group Inc. (OTCPK:ETEK),OTCPK:ETEK,Chemical (Basic),Canada,"Australia, NZ and Canada",Canada
EcoSynthetix Inc. (TSX:ECO),TSX:ECO,Chemical (Specialty),Canada,"Australia, NZ and Canada",Canada
Ecuador Gold and Copper Corp. (TSXV:EGX),TSXV:EGX,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Eden Energy Limited (ASX:EDE),ASX:EDE,Coal & Related Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Edge Resources Inc. (TSXV:EDE),TSXV:EDE,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Edgefront Real Estate Investment Trust (TSXV:ED.UN),TSXV:ED.UN,R.E.I.T.,Canada,"Australia, NZ and Canada",Canada
Edgewater Exploration Ltd. (TSXV:EDW),TSXV:EDW,Precious Metals,Canada,"Australia, NZ and Canada",Canada
"Edgewater Wireless Systems, Inc. (TSXV:YFI)",TSXV:YFI,Telecom. Equipment,Canada,"Australia, NZ and Canada",Canada
"EESTech, Inc. (OTCPK:EESH)",OTCPK:EESH,Machinery,Australia,"Australia, NZ and Canada",Australia & NZ
EEStor Corporation (TSXV:ESU),TSXV:ESU,Electrical Equipment,Canada,"Australia, NZ and Canada",Canada
Eguana Technologies Inc. (TSXV:EGT),TSXV:EGT,Electrical Equipment,Canada,"Australia, NZ and Canada",Canada
Eight Solutions Inc. (DB:G82),DB:G82,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Elcora Resources Corp. (TSXV:ERA),TSXV:ERA,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Elders Limited (ASX:ELD),ASX:ELD,Farming/Agriculture,Australia,"Australia, NZ and Canada",Australia & NZ
Eldorado Gold Corporation (TSX:ELD),TSX:ELD,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Electra Stone Ltd. (TSXV:ELT),TSXV:ELT,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Electro Optic Systems Holdings Limited (ASX:EOS),ASX:EOS,Aerospace/Defense,Australia,"Australia, NZ and Canada",Australia & NZ
Electrovaya Inc. (TSX:EFL),TSX:EFL,Electrical Equipment,Canada,"Australia, NZ and Canada",Canada
Element Financial Corporation (TSX:EFN),TSX:EFN,Financial Svcs. (Non-bank & Insurance),Canada,"Australia, NZ and Canada",Canada
Element Lifestyle Retirement Inc. (TSXV:ELM),TSXV:ELM,Hospitals/Healthcare Facilities,Canada,"Australia, NZ and Canada",Canada
Elemental Minerals Limited (ASX:ELM),ASX:ELM,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Elementos Limited (ASX:ELT),ASX:ELT,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Elixir Petroleum Limited (ASX:EXR),ASX:EXR,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Elk Petroleum Limited (ASX:ELK),ASX:ELK,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Ellex Medical Lasers Limited (ASX:ELX),ASX:ELX,Healthcare Products,Australia,"Australia, NZ and Canada",Australia & NZ
Eloro Resources Ltd. (TSXV:ELO),TSXV:ELO,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Ely Gold & Minerals Inc. (TSXV:ELY),TSXV:ELY,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Elysee Development Corp. (TSXV:ELC),TSXV:ELC,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Elysium Resources Limited (ASX:EYM),ASX:EYM,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Emeco Holdings Limited (ASX:EHL),ASX:EHL,Retail (Distributors),Australia,"Australia, NZ and Canada",Australia & NZ
Emefcy Group Limited (ASX:EMC),ASX:EMC,Engineering/Construction,Australia,"Australia, NZ and Canada",Australia & NZ
Emera Incorporated (TSX:EMA),TSX:EMA,Power,Canada,"Australia, NZ and Canada",Canada
Emerald Bay Energy Inc. (TSXV:EBY),TSXV:EBY,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
"Emerald Health Therapeutics, Inc. (TSXV:EMH)",TSXV:EMH,Drugs (Pharmaceutical),Canada,"Australia, NZ and Canada",Canada
Emerald Resources NL (ASX:EMR),ASX:EMR,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Emerchants Limited (ASX:EML),ASX:EML,Financial Svcs. (Non-bank & Insurance),Australia,"Australia, NZ and Canada",Australia & NZ
Emergent Resources Limited (ASX:EMG),ASX:EMG,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Emerita Resources Corp. (TSXV:EMO),TSXV:EMO,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Emgold Mining Corp. (TSXV:EMR),TSXV:EMR,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Emmerson Resources Limited (ASX:ERM),ASX:ERM,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
Empire Company Limited (TSX:EMP.A),TSX:EMP.A,Retail (Grocery and Food),Canada,"Australia, NZ and Canada",Canada
Empire Energy Corporation International (OTCPK:EEGC),OTCPK:EEGC,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Empire Energy Group Limited (ASX:EEG),ASX:EEG,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Empire Global Corp. (OTCPK:EMGL),OTCPK:EMGL,Real Estate (Operations & Services),Canada,"Australia, NZ and Canada",Canada
Empire Industries Ltd. (TSXV:EIL),TSXV:EIL,Engineering/Construction,Canada,"Australia, NZ and Canada",Canada
Empire Oil & Gas NL (ASX:EGO),ASX:EGO,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Empire Resources Limited (ASX:ERL),ASX:ERL,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Empire Rock Minerals Inc. (TSXV:EPR),TSXV:EPR,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Empired Limited (ASX:EPD),ASX:EPD,Computer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Empower Technologies Corp. (TSXV:EPT),TSXV:EPT,Telecom. Services,Canada,"Australia, NZ and Canada",Canada
Empyrean Energy Plc (AIM:EME),AIM:EME,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
Emu NL (DB:4EU),DB:4EU,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Enablence Technologies Inc. (TSXV:ENA),TSXV:ENA,Telecom. Equipment,Canada,"Australia, NZ and Canada",Canada
Enbridge Inc. (TSX:ENB),TSX:ENB,Oil/Gas Distribution,Canada,"Australia, NZ and Canada",Canada
Enbridge Income Fund Holdings Inc. (TSX:ENF),TSX:ENF,Oil/Gas Distribution,Canada,"Australia, NZ and Canada",Canada
Encana Corporation (TSX:ECA),TSX:ECA,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Encanto Potash Corp. (TSXV:EPO),TSXV:EPO,Chemical (Specialty),Canada,"Australia, NZ and Canada",Canada
Encounter Resources Ltd. (ASX:ENR),ASX:ENR,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Endeavour Mining Corporation (TSX:EDV),TSX:EDV,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Endeavour Silver Corp. (TSX:EDR),TSX:EDR,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Endurance Gold Corp. (TSXV:EDG),TSXV:EDG,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Enegex NL (ASX:ENX),ASX:ENX,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
EnerCare Inc. (TSX:ECI),TSX:ECI,Business & Consumer Services,Canada,"Australia, NZ and Canada",Canada
Enerdynamic Hybrid Technologies Corp. (TSXV:EHT),TSXV:EHT,Electrical Equipment,Canada,"Australia, NZ and Canada",Canada
Enerflex Ltd. (TSX:EFX),TSX:EFX,Oilfield Svcs/Equip.,Canada,"Australia, NZ and Canada",Canada
Energia Minerals Limited (ASX:EMX),ASX:EMX,Coal & Related Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Energizer Resources Inc. (OTCPK:ENZR),OTCPK:ENZR,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Energold Drilling Corp. (TSXV:EGD),TSXV:EGD,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
EnerGulf Resources Inc. (TSXV:ENG),TSXV:ENG,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Energy Action Limited (ASX:EAX),ASX:EAX,Business & Consumer Services,Australia,"Australia, NZ and Canada",Australia & NZ
Energy Fuels Inc. (TSX:EFR),TSX:EFR,Coal & Related Energy,Canada,"Australia, NZ and Canada",Canada
Energy Metals Limited (ASX:EME),ASX:EME,Coal & Related Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Energy One Limited (ASX:EOL),ASX:EOL,Software (System & Application),Australia,"Australia, NZ and Canada",Australia & NZ
Energy Resources of Australia Ltd. (ASX:ERA),ASX:ERA,Coal & Related Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Energy Technologies Limited (ASX:EGY),ASX:EGY,Electrical Equipment,Australia,"Australia, NZ and Canada",Australia & NZ
Energy World Corporation Ltd. (ASX:EWC),ASX:EWC,Power,Australia,"Australia, NZ and Canada",Australia & NZ
Enerji Ltd (ASX:ERJ),ASX:ERJ,Power,Australia,"Australia, NZ and Canada",Australia & NZ
Enero Group Limited (ASX:EGG),ASX:EGG,Advertising,Australia,"Australia, NZ and Canada",Australia & NZ
Enerplus Corporation (TSX:ERF),TSX:ERF,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Enertopia Corp. (OTCPK:ENRT),OTCPK:ENRT,Household Products,Canada,"Australia, NZ and Canada",Canada
Engagement Labs Inc. (TSXV:EL),TSXV:EL,Software (Internet),Canada,"Australia, NZ and Canada",Canada
Engenco Limited (ASX:EGN),ASX:EGN,Construction Supplies,Australia,"Australia, NZ and Canada",Australia & NZ
Enghouse Systems Limited (TSX:ESL),TSX:ESL,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
ENPAR Technologies Inc. (TSXV:ENP),TSXV:ENP,Utility (Water),Canada,"Australia, NZ and Canada",Canada
Ensign Energy Services Inc. (TSX:ESI),TSX:ESI,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
Ensurance Limited (ASX:ENA),ASX:ENA,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Entek Energy Limited (ASX:ETE),ASX:ETE,Oil/Gas (Production and Exploration),Australia,"Australia, NZ and Canada",Australia & NZ
"Enterprise Group, Inc. (TSX:E)",TSX:E,Engineering/Construction,Canada,"Australia, NZ and Canada",Canada
Enterprise Metals Limited (ASX:ENT),ASX:ENT,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Enterprise Uranium Limited (ASX:ENU),ASX:ENU,Coal & Related Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Entertainment One Ltd. (LSE:ETO),LSE:ETO,Entertainment,Canada,"Australia, NZ and Canada",Canada
Entourage Metals Ltd. (TSXV:EMT),TSXV:EMT,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Entourage Mining Ltd. (OTCPK:ENMG.F),OTCPK:ENMG.F,Precious Metals,Canada,"Australia, NZ and Canada",Canada
ENTREC Corporation (TSX:ENT),TSX:ENT,Trucking,Canada,"Australia, NZ and Canada",Canada
Entrée Gold Inc. (TSX:ETG),TSX:ETG,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
EnviroMission Limited (ASX:EVM),ASX:EVM,Green & Renewable Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Environmental Clean Technologies Limited (ASX:ESI),ASX:ESI,Environmental & Waste Services,Australia,"Australia, NZ and Canada",Australia & NZ
Environmental Control Corporation (OTCPK:EVCC),OTCPK:EVCC,Auto Parts,Canada,"Australia, NZ and Canada",Canada
Environmental Waste International Inc. (TSXV:EWS),TSXV:EWS,Environmental & Waste Services,Canada,"Australia, NZ and Canada",Canada
EnWave Corp. (TSXV:ENW),TSXV:ENW,Machinery,Canada,"Australia, NZ and Canada",Canada
"Epcylon Technologies, Inc. (OTCPK:PRFC)",OTCPK:PRFC,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Ephraim Resources Limited (ASX:EPA),ASX:EPA,Food Processing,Australia,"Australia, NZ and Canada",Australia & NZ
Epsilon Energy Ltd. (Canada) (TSX:EPS),TSX:EPS,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
EQ Inc. (TSXV:EQ),TSXV:EQ,Software (Internet),Canada,"Australia, NZ and Canada",Canada
EQT Holdings Limited (ASX:EQT),ASX:EQT,Investments & Asset Management,Australia,"Australia, NZ and Canada",Australia & NZ
Equatorial Resources Limited (ASX:EQX),ASX:EQX,Steel,Australia,"Australia, NZ and Canada",Australia & NZ
eQube Gaming Limited (TSXV:EQG),TSXV:EQG,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Equitable Group Inc. (TSX:EQB),TSX:EQB,Financial Svcs. (Non-bank & Insurance),Canada,"Australia, NZ and Canada",Canada
Equitorial Exploration Corp. (TSXV:EXX),TSXV:EXX,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Equity Financial Holdings Inc. (TSX:EQI),TSX:EQI,Financial Svcs. (Non-bank & Insurance),Canada,"Australia, NZ and Canada",Canada
Equus Mining Limited (ASX:EQE),ASX:EQE,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
Era Resources Inc. (TSX:ERX),TSX:ERX,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Erdene  Resource Development Corporation (TSX:ERD),TSX:ERD,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Ergoresearch Ltd. (TSXV:ERG),TSXV:ERG,Healthcare Products,Canada,"Australia, NZ and Canada",Canada
Erin Ventures Inc. (TSXV:EV),TSXV:EV,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
ERM Power Limited (ASX:EPW),ASX:EPW,Power,Australia,"Australia, NZ and Canada",Australia & NZ
EROAD Limited (NZSE:ERD),NZSE:ERD,Electronics (General),New Zealand,"Australia, NZ and Canada",Australia & NZ
Eros Resources Corp. (TSXV:ERC),TSXV:ERC,Coal & Related Energy,Canada,"Australia, NZ and Canada",Canada
eShippers Management Ltd. (TSXV:EPX.H),TSXV:EPX.H,Investments & Asset Management,Canada,"Australia, NZ and Canada",Canada
Eskay Mining Corp. (TSXV:ESK),TSXV:ESK,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Esperance Minerals Limited (ASX:ESM),ASX:ESM,Metals & Mining,Australia,"Australia, NZ and Canada",Australia & NZ
"Espial Group, Inc. (TSX:ESP)",TSX:ESP,Software (System & Application),Canada,"Australia, NZ and Canada",Canada
Esrey Energy Ltd. (TSXV:EEL),TSXV:EEL,Oil/Gas (Production and Exploration),Canada,"Australia, NZ and Canada",Canada
ESSA Pharma Inc. (TSX:EPI),TSX:EPI,Drugs (Biotechnology),Canada,"Australia, NZ and Canada",Canada
Essential Energy Services Ltd. (TSX:ESN),TSX:ESN,Oilfield Svcs/Equip.,Canada,"Australia, NZ and Canada",Canada
Essex Angel Capital Inc. (TSXV:EXC),TSXV:EXC,Investments & Asset Management,Canada,"Australia, NZ and Canada",Canada
Estec Systems Corp. (TSXV:ESE),TSXV:ESE,Electronics (General),Canada,"Australia, NZ and Canada",Canada
Estia Health Limited (ASX:EHE),ASX:EHE,Hospitals/Healthcare Facilities,Australia,"Australia, NZ and Canada",Australia & NZ
Estrella Resources Limited (ASX:ESR),ASX:ESR,Precious Metals,Australia,"Australia, NZ and Canada",Australia & NZ
"Eternity Healthcare, Inc. (OTCPK:ETAH)",OTCPK:ETAH,Healthcare Products,Canada,"Australia, NZ and Canada",Canada
Eumundi Group Ltd. (ASX:EBG),ASX:EBG,Hotel/Gaming,Australia,"Australia, NZ and Canada",Australia & NZ
Eurasian Minerals Inc. (TSXV:EMX),TSXV:EMX,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Eureka Group Holdings Limited (ASX:EGH),ASX:EGH,Real Estate (Operations & Services),Australia,"Australia, NZ and Canada",Australia & NZ
Eureka Resources Inc. (TSXV:EUK),TSXV:EUK,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Euro Ressources SA (ENXTPA:EUR),ENXTPA:EUR,Precious Metals,Canada,"Australia, NZ and Canada",Canada
Eurocontrol Technics Group Inc. (TSXV:EUO),TSXV:EUO,Oilfield Svcs/Equip.,Canada,"Australia, NZ and Canada",Canada
Euromax Resources Ltd. (TSXV:EOX),TSXV:EOX,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
European Uranium Resources Ltd. (TSXV:EUU),TSXV:EUU,Coal & Related Energy,Canada,"Australia, NZ and Canada",Canada
Eurotin Inc. (TSXV:TIN),TSXV:TIN,Metals & Mining,Canada,"Australia, NZ and Canada",Canada
Euroz Limited (ASX:EZL),ASX:EZL,Brokerage & Investment Banking,Australia,"Australia, NZ and Canada",Australia & NZ
EVE Investments Limited (ASX:EVE),ASX:EVE,Coal & Related Energy,Australia,"Australia, NZ and Canada",Australia & NZ
Event Hospitality & Entertainment Limited (ASX:EVT),ASX:EVT,Entertainment,Australia,"Australia, NZ and Canada",Australia & NZ
