Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group
"Vertical Communications, Inc. (OTCPK:VRCC)",OTCPK:VRCC,Software (System & Application),United States,United States,United States
Vertical Computer Systems Inc. (OTCPK:VCSY),OTCPK:VCSY,Software (System & Application),United States,United States,United States
"Vestiage, Inc. (OTCPK:VEST)",OTCPK:VEST,Household Products,United States,United States,United States
"Vestin Realty Mortgage I, Inc (NasdaqGM:VRTA)",NasdaqGM:VRTA,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
"Vestin Realty Mortgage II, Inc. (NasdaqGS:VRTB)",NasdaqGS:VRTB,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
VG Life Sciences Inc. (OTCPK:VGLS),OTCPK:VGLS,Drugs (Biotechnology),United States,United States,United States
"VGTel, Inc. (OTCPK:VGTL)",OTCPK:VGTL,Software (Internet),United States,United States,United States
"VIA Pharmaceuticals, Inc. (OTCPK:VIAP)",OTCPK:VIAP,Drugs (Biotechnology),United States,United States,United States
"Viacom, Inc. (NasdaqGS:VIAB)",NasdaqGS:VIAB,Entertainment,United States,United States,United States
Viad Corp (NYSE:VVI),NYSE:VVI,Business & Consumer Services,United States,United States,United States
ViaSat Inc. (NasdaqGS:VSAT),NasdaqGS:VSAT,Telecom. Equipment,United States,United States,United States
VIASPACE Inc. (OTCPK:VSPC),OTCPK:VSPC,Business & Consumer Services,United States,United States,United States
"Viasystems Group, Inc. (NasdaqGM:VIAS)",NasdaqGM:VIAS,Electronics (General),United States,United States,United States
Vical Incorporated (NasdaqGS:VICL),NasdaqGS:VICL,Drugs (Biotechnology),United States,United States,United States
"Vicon Industries, Inc. (AMEX:VII)",AMEX:VII,Electronics (General),United States,United States,United States
Vicor Corp. (NasdaqGS:VICR),NasdaqGS:VICR,Electrical Equipment,United States,United States,United States
"Vicor Technologies, Inc. (OTCPK:VCRT.Q)",OTCPK:VCRT.Q,Healthcare Products,United States,United States,United States
Victory Energy Corporation (OTCPK:VYEY),OTCPK:VYEY,Oil/Gas (Production and Exploration),United States,United States,United States
"Vid3G, Inc. (OTCPK:VIDG)",OTCPK:VIDG,Software (System & Application),United States,United States,United States
"Vidable, Inc. (OTCPK:VIBE)",OTCPK:VIBE,Real Estate (Operations & Services),United States,United States,United States
Vidaroo Corp (OTCPK:VIDA),OTCPK:VIDA,Software (Internet),United States,United States,United States
Video Display Corporation (NasdaqGM:VIDE),NasdaqGM:VIDE,Computers/Peripherals,United States,United States,United States
"Video River Networks, Inc. (OTCPK:NIHK)",OTCPK:NIHK,Telecom. Equipment,United States,United States,United States
"Videolocity International, Inc. (OTCPK:VCTY)",OTCPK:VCTY,Education,United States,United States,United States
View Systems Inc. (OTCBB:VSYM),OTCBB:VSYM,Electronics (General),United States,United States,United States
ViewCast.com Inc. (OTCPK:VCST),OTCPK:VCST,Computers/Peripherals,United States,United States,United States
Viggle Inc. (NasdaqCM:VGGL),NasdaqCM:VGGL,Software (Internet),United States,United States,United States
"Viking Investments Group, Inc. (OTCPK:VKIN)",OTCPK:VKIN,Investments & Asset Management,United States,United States,United States
Village Bank & Trust Financial Corp. (NasdaqCM:VBFC),NasdaqCM:VBFC,Banks (Regional),United States,United States,United States
Village Super Market Inc. (NasdaqGS:VLGE.A),NasdaqGS:VLGE.A,Retail (Grocery and Food),United States,United States,United States
Vince Holding Corp (NYSE:VNCE),NYSE:VNCE,Apparel,United States,United States,United States
Vindicator Silver Lead Mining Co. (OTCPK:VINS),OTCPK:VINS,Precious Metals,United States,United States,United States
"Violin Memory, Inc. (NYSE:VMEM)",NYSE:VMEM,Computers/Peripherals,United States,United States,United States
VioQuest Pharmaceuticals Inc. (OTCPK:VOQP),OTCPK:VOQP,Drugs (Pharmaceutical),United States,United States,United States
Viper Energy Partners LP (NasdaqGS:VNOM),NasdaqGS:VNOM,Oil/Gas (Production and Exploration),United States,United States,United States
Viper Networks Inc. (OTCPK:VPER),OTCPK:VPER,Electrical Equipment,United States,United States,United States
Viper Powersports Inc. (OTCPK:VPWI),OTCPK:VPWI,Auto & Truck,United States,United States,United States
VIPR Corp. (OTCPK:VIPV),OTCPK:VIPV,Metals & Mining,United States,United States,United States
"VIPR Industries, Inc. (OTCPK:VIPR)",OTCPK:VIPR,Precious Metals,United States,United States,United States
Viratech Corp. (OTCPK:VIRA),OTCPK:VIRA,Drugs (Biotechnology),United States,United States,United States
Virco Mfg. Corporation (NasdaqGM:VIRC),NasdaqGM:VIRC,Office Equipment & Services,United States,United States,United States
Virgin America Inc. (NasdaqGS:VA),NasdaqGS:VA,Air Transport,United States,United States,United States
Virginia National Bankshares Corporation (OTCPK:VABK),OTCPK:VABK,Banks (Regional),United States,United States,United States
VirnetX Holding Corp (AMEX:VHC),AMEX:VHC,Software (System & Application),United States,United States,United States
Viropro Inc. (OTCPK:VPRO),OTCPK:VPRO,Drugs (Biotechnology),United States,United States,United States
VirTra Systems Inc. (OTCPK:VTSI),OTCPK:VTSI,Aerospace/Defense,United States,United States,United States
"Virtual Ed Link, Inc. (OTCPK:VRED)",OTCPK:VRED,Software (Internet),United States,United States,United States
"Virtual Piggy, Inc (OTCBB:VPIG)",OTCBB:VPIG,Software (Internet),United States,United States,United States
"Virtual Sourcing, Inc. (OTCPK:PGCX)",OTCPK:PGCX,Drugs (Pharmaceutical),United States,United States,United States
VirtualScopics Inc. (NasdaqCM:VSCP),NasdaqCM:VSCP,Heathcare Information and Technology,United States,United States,United States
"Virtus Investment Partners, Inc. (NasdaqGS:VRTS)",NasdaqGS:VRTS,Investments & Asset Management,United States,United States,United States
Virtus Oil and Gas Corp. (OTCBB:VOIL),OTCBB:VOIL,Oil/Gas (Production and Exploration),United States,United States,United States
Virtusa  Corp. (NasdaqGS:VRTU),NasdaqGS:VRTU,Computer Services,United States,United States,United States
Visa Inc. (NYSE:V),NYSE:V,Information Services,United States,United States,United States
"Visa Industries of Arizona, Inc. (OTCPK:VIIS)",OTCPK:VIIS,Software (System & Application),United States,United States,United States
Vishay Intertechnology Inc. (NYSE:VSH),NYSE:VSH,Electronics (General),United States,United States,United States
"Vishay Precision Group, Inc. (NYSE:VPG)",NYSE:VPG,Electronics (General),United States,United States,United States
"Vision Industries, Corp. (OTCPK:VIIC.Q)",OTCPK:VIIC.Q,Auto & Truck,United States,United States,United States
"Vision Plasma Systems, Inc. (OTCPK:VLNX)",OTCPK:VLNX,Machinery,United States,United States,United States
Vision-Sciences Inc. (NasdaqCM:VSCI),NasdaqCM:VSCI,Healthcare Products,United States,United States,United States
Viskase Companies Inc. (OTCPK:VKSC),OTCPK:VKSC,Packaging & Container,United States,United States,United States
Vista Gold Corp. (AMEX:VGZ),AMEX:VGZ,Precious Metals,United States,United States,United States
"Vista International Technologies, Inc. (OTCPK:VVIT)",OTCPK:VVIT,Power,United States,United States,United States
"VistaGen Therapeutics, Inc. (OTCPK:VSTA)",OTCPK:VSTA,Drugs (Biotechnology),United States,United States,United States
Visteon Corporation (NYSE:VC),NYSE:VC,Auto Parts,United States,United States,United States
Visual Healthcare Corp. (OTCPK:VSHC),OTCPK:VSHC,Heathcare Information and Technology,United States,United States,United States
"Visual Management Systems, Inc. (OTCPK:VMSY.Q)",OTCPK:VMSY.Q,Electronics (General),United States,United States,United States
"Visualant, Inc. (OTCPK:VSUL)",OTCPK:VSUL,Electronics (General),United States,United States,United States
VisualMED Clinical Solutions Corp. (OTCPK:VMCS),OTCPK:VMCS,Heathcare Information and Technology,United States,United States,United States
"Vitae Pharmaceuticals, Inc. (NasdaqGM:VTAE)",NasdaqGM:VTAE,Drugs (Biotechnology),United States,United States,United States
"Vital Products, Inc. (OTCPK:VTPI)",OTCPK:VTPI,Packaging & Container,United States,United States,United States
"Vital Therapies, Inc. (NasdaqGS:VTL)",NasdaqGS:VTL,Drugs (Biotechnology),United States,United States,United States
"Vitamin Blue, Inc. (OTCPK:VTMB)",OTCPK:VTMB,Recreation,United States,United States,United States
"Vitamin Shoppe, Inc. (NYSE:VSI)",NYSE:VSI,Retail (Special Lines),United States,United States,United States
Vitesse Semiconductor Corp. (NasdaqGM:VTSS),NasdaqGM:VTSS,Semiconductor,United States,United States,United States
"Vitro Diagnostics, Inc. (OTCPK:VODG)",OTCPK:VODG,Drugs (Biotechnology),United States,United States,United States
"Vivakor, Inc. (OTCPK:VIVK)",OTCPK:VIVK,Business & Consumer Services,United States,United States,United States
"Viveve Medical, Inc. (OTCPK:VIVM.F)",OTCPK:VIVM.F,Healthcare Products,United States,United States,United States
"Vivid Learning Systems, Inc. (OTCPK:VVDL)",OTCPK:VVDL,Education,United States,United States,United States
"Vivint Solar, Inc. (NYSE:VSLR)",NYSE:VSLR,Green & Renewable Energy,United States,United States,United States
Vivione Biosciences Inc. (TSXV:VBI),TSXV:VBI,Drugs (Biotechnology),United States,United States,United States
VIVUS Inc. (NasdaqGS:VVUS),NasdaqGS:VVUS,Drugs (Pharmaceutical),United States,United States,United States
"VizConnect, Inc. (OTCPK:VIZC)",OTCPK:VIZC,Advertising,United States,United States,United States
"VMware, Inc. (NYSE:VMW)",NYSE:VMW,Software (System & Application),United States,United States,United States
VOC Energy Trust (NYSE:VOC),NYSE:VOC,Oil/Gas (Production and Exploration),United States,United States,United States
"Vocera Communications, Inc. (NYSE:VCRA)",NYSE:VCRA,Heathcare Information and Technology,United States,United States,United States
"Voice Assist, Inc. (OTCPK:VSST)",OTCPK:VSST,Information Services,United States,United States,United States
"VOIP PAL.com, Inc. (OTCPK:VPLM)",OTCPK:VPLM,Telecom. Services,United States,United States,United States
Volcano Corporation (NasdaqGS:VOLC),NasdaqGS:VOLC,Healthcare Products,United States,United States,United States
Volt Information Sciences Inc. (AMEX:VISI),AMEX:VISI,Business & Consumer Services,United States,United States,United States
"Volt Solar Systems, Inc. (OTCPK:VOLT)",OTCPK:VOLT,Computer Services,United States,United States,United States
Voltari Corporation (NasdaqCM:VLTC),NasdaqCM:VLTC,Software (System & Application),United States,United States,United States
Vonage Holdings Corporation (NYSE:VG),NYSE:VG,Telecom. Services,United States,United States,United States
Vornado Realty Trust (NYSE:VNO),NYSE:VNO,R.E.I.T.,United States,United States,United States
Vortex Brands Co. (OTCPK:VTXB),OTCPK:VTXB,Retail (Online),United States,United States,United States
VOXX International Corporation (NasdaqGS:VOXX),NasdaqGS:VOXX,Retail (Distributors),United States,United States,United States
"Voya Financial, Inc. (NYSE:VOYA)",NYSE:VOYA,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Voyager Entertainment International Inc. (OTCPK:VEII),OTCPK:VEII,Recreation,United States,United States,United States
Voyant International Corp. (OTCPK:VOYT),OTCPK:VOYT,Software (System & Application),United States,United States,United States
"Vringo, Inc. (NasdaqCM:VRNG)",NasdaqCM:VRNG,Software (System & Application),United States,United States,United States
"VSB Bancorp, Inc. (OTCPK:VSBN)",OTCPK:VSBN,Banks (Regional),United States,United States,United States
VSE Corp. (NasdaqGS:VSEC),NasdaqGS:VSEC,Business & Consumer Services,United States,United States,United States
Vu1 Corporation. (OTCPK:VUOC),OTCPK:VUOC,Electrical Equipment,United States,United States,United States
"Vubotics, Inc. (OTCPK:VBTC)",OTCPK:VBTC,Software (System & Application),United States,United States,United States
Vulcan International Corporation (OTCPK:VULC),OTCPK:VULC,Chemical (Basic),United States,United States,United States
Vulcan Materials Company (NYSE:VMC),NYSE:VMC,Construction Supplies,United States,United States,United States
VuMee Inc. (OTCPK:VUME),OTCPK:VUME,Software (System & Application),United States,United States,United States
Vuzix Corporation (OTCBB:VUZI),OTCBB:VUZI,Electronics (Consumer & Office),United States,United States,United States
VWR Corporation (NasdaqGS:VWR),NasdaqGS:VWR,Heathcare Information and Technology,United States,United States,United States
Vycor Medical Inc. (OTCPK:VYCO),OTCPK:VYCO,Healthcare Products,United States,United States,United States
Vystar Corporation (OTCPK:VYST),OTCPK:VYST,Chemical (Basic),United States,United States,United States
"W Technologies, Inc. (OTCPK:WTCG)",OTCPK:WTCG,Advertising,United States,United States,United States
W. P. Carey Inc. (NYSE:WPC),NYSE:WPC,R.E.I.T.,United States,United States,United States
W.R. Berkley Corporation (NYSE:WRB),NYSE:WRB,Insurance (Prop/Cas.),United States,United States,United States
W.R. Grace & Co. (NYSE:GRA),NYSE:GRA,Chemical (Specialty),United States,United States,United States
W.T.B. Financial Corporation (OTCPK:WTBF.B),OTCPK:WTBF.B,Banks (Regional),United States,United States,United States
"W.W. Grainger, Inc. (NYSE:GWW)",NYSE:GWW,Retail (Distributors),United States,United States,United States
W&E Source Corp (OTCPK:WESC),OTCPK:WESC,Hotel/Gaming,United States,United States,United States
W&T Offshore Inc. (NYSE:WTI),NYSE:WTI,Oil/Gas (Production and Exploration),United States,United States,United States
Wabash National Corp. (NYSE:WNC),NYSE:WNC,Construction Supplies,United States,United States,United States
"Waddell & Reed Financial, Inc. (NYSE:WDR)",NYSE:WDR,Investments & Asset Management,United States,United States,United States
"WaferGen Bio-systems, Inc. (NasdaqCM:WGBS)",NasdaqCM:WGBS,Heathcare Information and Technology,United States,United States,United States
"WageWorks, Inc. (NYSE:WAGE)",NYSE:WAGE,Business & Consumer Services,United States,United States,United States
Wake Forest Bancshares Inc. (OTCPK:WAKE),OTCPK:WAKE,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
"Wake Up Now, Inc. (OTCPK:WORC)",OTCPK:WORC,Software (System & Application),United States,United States,United States
Wal-Mart Stores Inc. (NYSE:WMT),NYSE:WMT,Retail (General),United States,United States,United States
Walgreen Co.,,Retail (Special Lines),United States,United States,United States
"Walker & Dunlop, Inc. (NYSE:WD)",NYSE:WD,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
"Wall Street Media Co., Inc. (OTCPK:WSCO)",OTCPK:WSCO,Software (Internet),United States,United States,United States
"Wally World Media, Inc. (OTCPK:WLYW)",OTCPK:WLYW,Software (Internet),United States,United States,United States
"Walter Energy, Inc. (NYSE:WLT)",NYSE:WLT,Steel,United States,United States,United States
Walter Investment Management Corp. (NYSE:WAC),NYSE:WAC,Investments & Asset Management,United States,United States,United States
Wanderport Corporation (OTCPK:WDRP),OTCPK:WDRP,Furn/Home Furnishings,United States,United States,United States
"Warp 9, Inc. (OTCPK:WNYN)",OTCPK:WNYN,Software (Internet),United States,United States,United States
Warren Resources Inc. (NasdaqGS:WRES),NasdaqGS:WRES,Oil/Gas (Production and Exploration),United States,United States,United States
Warrior Girl Corp. (OTCPK:WRGL),OTCPK:WRGL,Computer Services,United States,United States,United States
Washington Federal Inc. (NasdaqGS:WAFD),NasdaqGS:WAFD,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Washington Prime Group Inc. (NYSE:WPG),NYSE:WPG,R.E.I.T.,United States,United States,United States
Washington Real Estate Investment Trust (NYSE:WRE),NYSE:WRE,R.E.I.T.,United States,United States,United States
Washington Trust Bancorp Inc. (NasdaqGS:WASH),NasdaqGS:WASH,Banks (Regional),United States,United States,United States
WashingtonFirst Bankshares Inc. (NasdaqCM:WFBI),NasdaqCM:WFBI,Banks (Regional),United States,United States,United States
Waste Connections Inc. (NYSE:WCN),NYSE:WCN,Environmental & Waste Services,United States,United States,United States
"Waste Management, Inc. (NYSE:WM)",NYSE:WM,Environmental & Waste Services,United States,United States,United States
"Water Technologies International, Inc. (OTCPK:WTII)",OTCPK:WTII,Furn/Home Furnishings,United States,United States,United States
WaterPure International Inc (OTCPK:WPUR),OTCPK:WPUR,Furn/Home Furnishings,United States,United States,United States
Waters Corporation (NYSE:WAT),NYSE:WAT,Heathcare Information and Technology,United States,United States,United States
Waterside Capital Corporation (OTCPK:WSCC),OTCPK:WSCC,Investments & Asset Management,United States,United States,United States
"Waterstone Financial, Inc. (NasdaqGS:WSBF)",NasdaqGS:WSBF,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Watsco Inc. (NYSE:WSO),NYSE:WSO,Retail (Distributors),United States,United States,United States
"Watts Water Technologies, Inc. (NYSE:WTS)",NYSE:WTS,Machinery,United States,United States,United States
Wausau Paper Corp. (NYSE:WPP),NYSE:WPP,Paper/Forest Products,United States,United States,United States
Wave Systems Corp. (NasdaqCM:WAVX),NasdaqCM:WAVX,Software (System & Application),United States,United States,United States
"Waxman Industries, Inc. (OTCPK:WXMN)",OTCPK:WXMN,Retail (Distributors),United States,United States,United States
Wayfair Inc. (NYSE:W),NYSE:W,Retail (Online),United States,United States,United States
Wayne Savings Bancshares Inc. (NasdaqGM:WAYN),NasdaqGM:WAYN,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
"Wayside Technology Group, Inc. (NasdaqGM:WSTG)",NasdaqGM:WSTG,Computer Services,United States,United States,United States
WCI Communities Inc. (NYSE:WCIC),NYSE:WCIC,Homebuilding,United States,United States,United States
WD-40 Company (NasdaqGS:WDFC),NasdaqGS:WDFC,Household Products,United States,United States,United States
"Web.com Group, Inc. (NasdaqGS:WWWW)",NasdaqGS:WWWW,Software (Internet),United States,United States,United States
"Webb Interactive Services, Inc. (OTCPK:WEBB)",OTCPK:WEBB,Software (Internet),United States,United States,United States
"Webco Industries, Inc. (OTCPK:WEBC)",OTCPK:WEBC,Steel,United States,United States,United States
WebMD Health Corp. (NasdaqGS:WBMD),NasdaqGS:WBMD,Software (Internet),United States,United States,United States
"WebSafety, Inc. (OTCPK:WBSI)",OTCPK:WBSI,Software (System & Application),United States,United States,United States
Webster City Federal Bancorp (OTCPK:WCFB),OTCPK:WCFB,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Webster Financial Corp. (NYSE:WBS),NYSE:WBS,Banks (Regional),United States,United States,United States
Wee-Cig International Corporation (OTCPK:WCIG),OTCPK:WCIG,Retail (Distributors),United States,United States,United States
"WeedHire International, Inc. (OTCPK:WDHR)",OTCPK:WDHR,Business & Consumer Services,United States,United States,United States
Wegener Corp. (OTCPK:WGNR),OTCPK:WGNR,Telecom. Equipment,United States,United States,United States
"Weight Watchers International, Inc. (NYSE:WTW)",NYSE:WTW,Business & Consumer Services,United States,United States,United States
Weingarten Realty Investors (NYSE:WRI),NYSE:WRI,R.E.I.T.,United States,United States,United States
"Weis Markets, Inc. (NYSE:WMK)",NYSE:WMK,Retail (Grocery and Food),United States,United States,United States
"Well Power, Inc. (OTCPK:WPWR)",OTCPK:WPWR,Retail (Distributors),United States,United States,United States
"WellCare Health Plans, Inc. (NYSE:WCG)",NYSE:WCG,Healthcare Support Services,United States,United States,United States
"Wellesley Bancorp, Inc. (NasdaqCM:WEBK)",NasdaqCM:WEBK,Banks (Regional),United States,United States,United States
"Wellness Center USA, Inc. (OTCPK:WCUI)",OTCPK:WCUI,Healthcare Support Services,United States,United States,United States
WellQuest Medical & Wellness Corporation (OTCPK:WEQL),OTCPK:WEQL,Hospitals/Healthcare Facilities,United States,United States,United States
Wells Fargo & Company (NYSE:WFC),NYSE:WFC,Bank (Money Center),United States,United States,United States
Wells Financial Corp. (OTCPK:WEFP),OTCPK:WEFP,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Wellstar International Inc. (OTCPK:WLSI),OTCPK:WLSI,Healthcare Products,United States,United States,United States
"Wentworth Energy, Inc. (OTCPK:WNWG)",OTCPK:WNWG,Oil/Gas (Production and Exploration),United States,United States,United States
Werner Enterprises Inc. (NasdaqGS:WERN),NasdaqGS:WERN,Trucking,United States,United States,United States
WesBanco Inc. (NasdaqGS:WSBC),NasdaqGS:WSBC,Banks (Regional),United States,United States,United States
"Wesco Aircraft Holdings, Inc. (NYSE:WAIR)",NYSE:WAIR,Air Transport,United States,United States,United States
WESCO International Inc. (NYSE:WCC),NYSE:WCC,Retail (Distributors),United States,United States,United States
"West Bancorp., Inc. (NasdaqGS:WTBA)",NasdaqGS:WTBA,Banks (Regional),United States,United States,United States
West Canyon Energy Corp. (OTCPK:WCYN),OTCPK:WCYN,Oil/Gas (Production and Exploration),United States,United States,United States
West Corporation (NasdaqGS:WSTC),NasdaqGS:WSTC,Office Equipment & Services,United States,United States,United States
West Marine Inc. (NasdaqGS:WMAR),NasdaqGS:WMAR,Retail (Special Lines),United States,United States,United States
"West Pharmaceutical Services, Inc. (NYSE:WST)",NYSE:WST,Healthcare Products,United States,United States,United States
West Suburban Bancorp Inc. (OTCPK:WNRP),OTCPK:WNRP,Banks (Regional),United States,United States,United States
"West Texas Resources, Inc. (OTCPK:WTXR)",OTCPK:WTXR,Oil/Gas (Production and Exploration),United States,United States,United States
Westamerica Bancorp. (NasdaqGS:WABC),NasdaqGS:WABC,Banks (Regional),United States,United States,United States
"Westar Energy, Inc. (NYSE:WR)",NYSE:WR,Power,United States,United States,United States
"Westbury Bancorp, Inc. (NasdaqCM:WBB)",NasdaqCM:WBB,Banks (Regional),United States,United States,United States
Westech Capital Corp. (OTCPK:WTEC),OTCPK:WTEC,Brokerage & Investment Banking,United States,United States,United States
"Westell Technologies, Inc. (NasdaqGS:WSTL)",NasdaqGS:WSTL,Telecom. Equipment,United States,United States,United States
Western Alliance Bancorporation (NYSE:WAL),NYSE:WAL,Banks (Regional),United States,United States,United States
Western Asset Mortgage Capital Corporation (NYSE:WMC),NYSE:WMC,R.E.I.T.,United States,United States,United States
"Western Capital Resources, Inc. (OTCPK:WCRS)",OTCPK:WCRS,Retail (Special Lines),United States,United States,United States
Western Digital Corporation (NasdaqGS:WDC),NasdaqGS:WDC,Computers/Peripherals,United States,United States,United States
"Western Gas Equity Partners, LP (NYSE:WGP)",NYSE:WGP,Oil/Gas Distribution,United States,United States,United States
Western Gas Partners LP (NYSE:WES),NYSE:WES,Oil/Gas Distribution,United States,United States,United States
Western Graphite Inc. (OTCPK:WSGP),OTCPK:WSGP,Metals & Mining,United States,United States,United States
Western Metals Corporation (OTCPK:WTLC),OTCPK:WTLC,Oil/Gas (Production and Exploration),United States,United States,United States
"Western Refining Logistics, LP (NYSE:WNRL)",NYSE:WNRL,Oil/Gas Distribution,United States,United States,United States
"Western Refining, Inc. (NYSE:WNR)",NYSE:WNR,Oilfield Svcs/Equip.,United States,United States,United States
Western Sierra Mining Corp. (OTCPK:WSRA),OTCPK:WSRA,Metals & Mining,United States,United States,United States
Westfield Financial Inc. (NasdaqGS:WFD),NasdaqGS:WFD,Financial Svcs. (Non-bank & Insurance),United States,United States,United States
Westinghouse Air Brake Technologies Corporation (NYSE:WAB),NYSE:WAB,Construction Supplies,United States,United States,United States
Westlake Chemical Corp. (NYSE:WLK),NYSE:WLK,Chemical (Basic),United States,United States,United States
Westlake Chemical Partners LP (NYSE:WLKP),NYSE:WLKP,Chemical (Basic),United States,United States,United States
Westmoreland Coal Co. (NasdaqGM:WLB),NasdaqGM:WLB,Coal & Related Energy,United States,United States,United States
WestMountain Company (OTCBB:WASM),OTCBB:WASM,Business & Consumer Services,United States,United States,United States
"WestMountain Gold, Inc. (OTCBB:WMTN)",OTCBB:WMTN,Precious Metals,United States,United States,United States
Westport Energy Holdings Inc. (OTCPK:WPTH),OTCPK:WPTH,Oil/Gas (Production and Exploration),United States,United States,United States
Westwood Holdings Group Inc. (NYSE:WHG),NYSE:WHG,Investments & Asset Management,United States,United States,United States
WEX Inc. (NYSE:WEX),NYSE:WEX,Information Services,United States,United States,United States
Weyco Group Inc. (NasdaqGS:WEYS),NasdaqGS:WEYS,Retail (Distributors),United States,United States,United States
Weyerhaeuser Co. (NYSE:WY),NYSE:WY,R.E.I.T.,United States,United States,United States
"WGI Holdings, Inc. (OTCPK:WGIH)",OTCPK:WGIH,Oil/Gas (Production and Exploration),United States,United States,United States
WGL Holdings Inc. (NYSE:WGL),NYSE:WGL,Power,United States,United States,United States
"Wheeler Real Estate Investment Trust, Inc. (NasdaqCM:WHLR)",NasdaqCM:WHLR,R.E.I.T.,United States,United States,United States
"Wheeler Real Estate Investment Trust, Inc. (NasdaqCM:WHLR)",NasdaqCM:WHLR,R.E.I.T.,United States,United States,United States
"Where Food Comes From, Inc. (OTCPK:WFCF)",OTCPK:WFCF,Software (Internet),United States,United States,United States
WhereverTV Broadcasting Corporation (OTCPK:TVTV),OTCPK:TVTV,Cable TV,United States,United States,United States
Whirlpool Corp. (NYSE:WHR),NYSE:WHR,Furn/Home Furnishings,United States,United States,United States
"White Smile Global, Inc. (OTCPK:WSML)",OTCPK:WSML,Household Products,United States,United States,United States
Whitemark Homes Inc. (OTCPK:WTMK),OTCPK:WTMK,Homebuilding,United States,United States,United States
Whitestone REIT (NYSE:WSR),NYSE:WSR,R.E.I.T.,United States,United States,United States
Whiting Petroleum Corp. (NYSE:WLL),NYSE:WLL,Oil/Gas (Production and Exploration),United States,United States,United States
Whiting USA Trust I (NYSE:WHX),NYSE:WHX,Oil/Gas (Production and Exploration),United States,United States,United States
Whiting USA Trust II (NYSE:WHZ),NYSE:WHZ,Oil/Gas (Production and Exploration),United States,United States,United States
"Whole Foods Market, Inc. (NasdaqGS:WFM)",NasdaqGS:WFM,Retail (Grocery and Food),United States,United States,United States
"Wholehealth Products, Inc. (OTCPK:GWPC)",OTCPK:GWPC,Healthcare Products,United States,United States,United States
Wi-Fi Wireless Inc. (OTCPK:WFWL),OTCPK:WFWL,Telecom. Equipment,United States,United States,United States
"Wi-Tron, Inc. (OTCPK:WTRO)",OTCPK:WTRO,Telecom. Equipment,United States,United States,United States
Wi2Wi Corporation (TSXV:YTY),TSXV:YTY,Telecom. Equipment,United States,United States,United States
"Wialan Technologies, Inc. (OTCPK:WLAN)",OTCPK:WLAN,Telecom. Equipment,United States,United States,United States
WidePoint Corp. (AMEX:WYY),AMEX:WYY,Computer Services,United States,United States,United States
"Wild Craze, Inc. (OTCPK:WILD)",OTCPK:WILD,Apparel,United States,United States,United States
"Wilhelmina International, Inc. (NasdaqCM:WHLM)",NasdaqCM:WHLM,Business & Consumer Services,United States,United States,United States
Willamette Valley Vineyards Inc. (NasdaqCM:WVVI),NasdaqCM:WVVI,Beverage (Alcoholic),United States,United States,United States
Willbros Group Inc. (NYSE:WG),NYSE:WG,Oilfield Svcs/Equip.,United States,United States,United States
"Willdan Group, Inc. (NasdaqGM:WLDN)",NasdaqGM:WLDN,Business & Consumer Services,United States,United States,United States
William Lyon Homes (NYSE:WLH),NYSE:WLH,Homebuilding,United States,United States,United States
"Williams Companies, Inc. (NYSE:WMB)",NYSE:WMB,Oil/Gas Distribution,United States,United States,United States
"Williams Industries, Incorporated (OTCPK:WMSI)",OTCPK:WMSI,Steel,United States,United States,United States
Williams Partners L.P. (NYSE:WPZ),NYSE:WPZ,Oil/Gas Distribution,United States,United States,United States
Williams-Sonoma Inc. (NYSE:WSM),NYSE:WSM,Retail (Special Lines),United States,United States,United States
Willis Lease Finance Corp. (NasdaqGM:WLFC),NasdaqGM:WLFC,Retail (Distributors),United States,United States,United States
Wilshire Bancorp Inc. (NasdaqGS:WIBC),NasdaqGS:WIBC,Banks (Regional),United States,United States,United States
Wilshire Enterprises Inc. (OTCPK:WLSE),OTCPK:WLSE,Real Estate (Operations & Services),United States,United States,United States
Wind Energy America Inc. (OTCPK:WNEA),OTCPK:WNEA,Green & Renewable Energy,United States,United States,United States
WindGen Energy Inc. (OTCPK:WGEI),OTCPK:WGEI,Retail (Distributors),United States,United States,United States
"Windstream Holdings, Inc. (NasdaqGS:WIN)",NasdaqGS:WIN,Telecom. Services,United States,United States,United States
"WindStream Technologies, Inc. (OTCPK:WSTI)",OTCPK:WSTI,Electrical Equipment,United States,United States,United States
Winland Electronics Inc. (OTCPK:WELX),OTCPK:WELX,Electronics (General),United States,United States,United States
Winmark Corp. (NasdaqGM:WINA),NasdaqGM:WINA,Retail (Special Lines),United States,United States,United States
Winmill & Co. Incorporated (OTCPK:WNML.A),OTCPK:WNML.A,Investments & Asset Management,United States,United States,United States
"Winnebago Industries, Inc. (NYSE:WGO)",NYSE:WGO,Auto & Truck,United States,United States,United States
